Time(s) Column1 Column2 Y
42.96 0.333333 -2.38898e-15 0.333333
42.97 0.333333 -2.38898e-15 0.333333
42.98 0.333333 -2.38898e-15 0.333333
42.99 0.333333 -2.38898e-15 0.333333
43 0.333333 -2.38898e-15 0.333333
43.01 0.333333 -2.38898e-15 0.333333
43.02 0.333333 -2.38898e-15 0.333333
43.03 0.333333 -2.38898e-15 0.333333
43.04 0.333333 -2.38898e-15 0.333333
43.05 0.333333 -2.38898e-15 0.333333
43.06 0.333333 -2.38898e-15 0.333333
43.07 0.333333 -2.38898e-15 0.333333
43.08 0.333333 -2.38898e-15 0.333333
43.09 0.333333 -2.38898e-15 0.333333
43.1 0.333333 -2.38898e-15 0.333333
43.11 0.333333 -2.38898e-15 0.333333
43.12 0.333333 -2.38898e-15 0.333333
43.13 0.333333 -2.38898e-15 0.333333
43.14 0.333333 -2.38898e-15 0.333333
43.15 0.333333 -2.38898e-15 0.333333
43.16 0.333333 -2.38898e-15 0.333333
43.17 0.333333 -2.38898e-15 0.333333
43.18 0.333333 -2.38898e-15 0.333333
43.19 0.333333 -2.38898e-15 0.333333
43.2 0.333333 -2.38898e-15 0.333333
43.21 0.333333 -2.38898e-15 0.333333
43.22 0.333333 -2.38898e-15 0.333333
43.23 0.333333 -2.38898e-15 0.333333
43.24 0.333333 -2.38898e-15 0.333333
43.25 0.333333 -2.38898e-15 0.333333
43.26 0.333333 -2.38898e-15 0.333333
43.27 0.333333 -2.38898e-15 0.333333
43.28 0.333333 -2.38898e-15 0.333333
43.29 0.333333 -2.38898e-15 0.333333
43.3 0.333333 -2.38898e-15 0.333333
43.31 0.333333 -2.38898e-15 0.333333
43.32 0.333333 -2.38898e-15 0.333333
43.33 0.333333 -2.38898e-15 0.333333
43.34 0.333333 -2.38898e-15 0.333333
43.35 0.333333 -2.38898e-15 0.333333
43.36 0.333333 -2.38898e-15 0.333333
43.37 0.333333 -2.38898e-15 0.333333
43.38 0.333333 -2.38898e-15 0.333333
43.39 0.333333 -2.38898e-15 0.333333
43.4 0.333333 -2.38898e-15 0.333333
43.41 0.333333 -2.38898e-15 0.333333
43.42 0.333333 -2.38898e-15 0.333333
43.43 0.333333 -2.38898e-15 0.333333
43.44 0.333333 -2.38898e-15 0.333333
43.45 0.333333 -2.38898e-15 0.333333
43.46 0.333333 -2.38898e-15 0.333333
43.47 0.333333 -2.38898e-15 0.333333
43.48 0.333333 -2.38898e-15 0.333333
43.49 0.333333 -2.38898e-15 0.333333
43.5 0.333333 -2.38898e-15 0.333333
43.51 0.333333 -2.38898e-15 0.333333
43.52 0.333333 -2.38898e-15 0.333333
43.53 0.333333 -2.38898e-15 0.333333
43.54 0.333333 -2.38898e-15 0.333333
43.55 0.333333 -2.38898e-15 0.333333
43.56 0.333333 -2.38898e-15 0.333333
43.57 0.333333 -2.38898e-15 0.333333
43.58 0.333333 -2.38898e-15 0.333333
43.59 0.333333 -2.38898e-15 0.333333
43.6 0.333333 -2.38898e-15 0.333333
43.61 0.333333 -2.38898e-15 0.333333
43.62 0.333333 -2.38898e-15 0.333333
43.63 0.333333 -2.38898e-15 0.333333
43.64 0.333333 -2.38898e-15 0.333333
43.65 0.333333 -2.38898e-15 0.333333
43.66 0.333333 -2.38898e-15 0.333333
43.67 0.333333 -2.38898e-15 0.333333
43.68 0.333333 -2.38898e-15 0.333333
43.69 0.333333 -2.38898e-15 0.333333
43.7 0.333333 -2.38898e-15 0.333333
43.71 0.333333 -2.38898e-15 0.333333
43.72 0.333333 -2.38898e-15 0.333333
43.73 0.333333 -2.38898e-15 0.333333
43.74 0.333333 -2.38898e-15 0.333333
43.75 0.333333 -2.38898e-15 0.333333
43.76 0.333333 -2.38898e-15 0.333333
43.77 0.333333 -2.38898e-15 0.333333
43.78 0.333333 -2.38898e-15 0.333333
43.79 0.333333 -2.38898e-15 0.333333
43.8 0.333333 -2.38898e-15 0.333333
43.81 0.333333 -2.38898e-15 0.333333
43.82 0.333333 -2.38898e-15 0.333333
43.83 0.333333 -2.38898e-15 0.333333
43.84 0.333333 -2.38898e-15 0.333333
43.85 0.333333 -2.38898e-15 0.333333
43.86 0.333333 -2.38898e-15 0.333333
43.87 0.333333 -2.38898e-15 0.333333
43.88 0.333333 -2.38898e-15 0.333333
43.89 0.333333 -2.38898e-15 0.333333
43.9 0.333333 -2.38898e-15 0.333333
43.91 0.333333 -2.38898e-15 0.333333
43.92 0.333333 -2.38898e-15 0.333333
43.93 0.333333 -2.38898e-15 0.333333
43.94 0.333333 -2.38898e-15 0.333333
43.95 0.333333 -2.38898e-15 0.333333
43.96 0.333333 -2.38898e-15 0.333333
43.97 0.333333 -2.38898e-15 0.333333
43.98 0.333333 -2.38898e-15 0.333333
43.99 0.333333 -2.38898e-15 0.333333
44 0.333333 -2.38898e-15 0.333333
44.01 0.333333 -2.38898e-15 0.333333
44.02 0.333333 -2.38898e-15 0.333333
44.03 0.333333 -2.38898e-15 0.333333
44.04 0.333333 -2.38898e-15 0.333333
44.05 0.333333 -2.38898e-15 0.333333
44.06 0.333333 -2.38898e-15 0.333333
44.07 0.333333 -2.38898e-15 0.333333
44.08 0.333333 -2.38898e-15 0.333333
44.09 0.333333 -2.38898e-15 0.333333
44.1 0.333333 -2.38898e-15 0.333333
44.11 0.333333 -2.38898e-15 0.333333
44.12 0.333333 -2.38898e-15 0.333333
44.13 0.333333 -2.38898e-15 0.333333
44.14 0.333333 -2.38898e-15 0.333333
44.15 0.333333 -2.38898e-15 0.333333
44.16 0.333333 -2.38898e-15 0.333333
44.17 0.333333 -2.38898e-15 0.333333
44.18 0.333333 -2.38898e-15 0.333333
44.19 0.333333 -2.38898e-15 0.333333
44.2 0.333333 -2.38898e-15 0.333333
44.21 0.333333 -2.38898e-15 0.333333
44.22 0.333333 -2.38898e-15 0.333333
44.23 0.333333 -2.38898e-15 0.333333
44.24 0.333333 -2.38898e-15 0.333333
44.25 0.333333 -2.38898e-15 0.333333
44.26 0.333333 -2.38898e-15 0.333333
44.27 0.333333 -2.38898e-15 0.333333
44.28 0.333333 -2.38898e-15 0.333333
44.29 0.333333 -2.38898e-15 0.333333
44.3 0.333333 -2.38898e-15 0.333333
44.31 0.333333 -2.38898e-15 0.333333
44.32 0.333333 -2.38898e-15 0.333333
44.33 0.333333 -2.38898e-15 0.333333
44.34 0.333333 -2.38898e-15 0.333333
44.35 0.333333 -2.38898e-15 0.333333
44.36 0.333333 -2.38898e-15 0.333333
44.37 0.333333 -2.38898e-15 0.333333
44.38 0.333333 -2.38898e-15 0.333333
44.39 0.333333 -2.38898e-15 0.333333
44.4 0.333333 -2.38898e-15 0.333333
44.41 0.333333 -2.38898e-15 0.333333
44.42 0.333333 -2.38898e-15 0.333333
44.43 0.333333 -2.38898e-15 0.333333
44.44 0.333333 -2.38898e-15 0.333333
44.45 0.333333 -2.38898e-15 0.333333
44.46 0.333333 -2.38898e-15 0.333333
44.47 0.333333 -2.38898e-15 0.333333
44.48 0.333333 -2.38898e-15 0.333333
44.49 0.333333 -2.38898e-15 0.333333
44.5 0.333333 -2.38898e-15 0.333333
44.51 0.333333 -2.38898e-15 0.333333
44.52 0.333333 -2.38898e-15 0.333333
44.53 0.333333 -2.38898e-15 0.333333
44.54 0.333333 -2.38898e-15 0.333333
44.55 0.333333 -2.38898e-15 0.333333
44.56 0.333333 -2.38898e-15 0.333333
44.57 0.333333 -2.38898e-15 0.333333
44.58 0.333333 -2.38898e-15 0.333333
44.59 0.333333 -2.38898e-15 0.333333
44.6 0.333333 -2.38898e-15 0.333333
44.61 0.333333 -2.38898e-15 0.333333
44.62 0.333333 -2.38898e-15 0.333333
44.63 0.333333 -2.38898e-15 0.333333
44.64 0.333333 -2.38898e-15 0.333333
44.65 0.333333 -2.38898e-15 0.333333
44.66 0.333333 -2.38898e-15 0.333333
44.67 0.333333 -2.38898e-15 0.333333
44.68 0.333333 -2.38898e-15 0.333333
44.69 0.333333 -2.38898e-15 0.333333
44.7 0.333333 -2.38898e-15 0.333333
44.71 0.333333 -2.38898e-15 0.333333
44.72 0.333333 -2.38898e-15 0.333333
44.73 0.333333 -2.38898e-15 0.333333
44.74 0.333333 -2.38898e-15 0.333333
44.75 0.333333 -2.38898e-15 0.333333
44.76 0.333333 -2.38898e-15 0.333333
44.77 0.333333 -2.38898e-15 0.333333
44.78 0.333333 -2.38898e-15 0.333333
44.79 0.333333 -2.38898e-15 0.333333
44.8 0.333333 -2.38898e-15 0.333333
44.81 0.333333 -2.38898e-15 0.333333
44.82 0.333333 -2.38898e-15 0.333333
44.83 0.333333 -2.38898e-15 0.333333
44.84 0.333333 -2.38898e-15 0.333333
44.85 0.333333 -2.38898e-15 0.333333
44.86 0.333333 -2.38898e-15 0.333333
44.87 0.333333 -2.38898e-15 0.333333
44.88 0.333333 -2.38898e-15 0.333333
44.89 0.333333 -2.38898e-15 0.333333
44.9 0.333333 -2.38898e-15 0.333333
44.91 0.333333 -2.38898e-15 0.333333
44.92 0.333333 -2.38898e-15 0.333333
44.93 0.333333 -2.38898e-15 0.333333
44.94 0.333333 -2.38898e-15 0.333333
44.95 0.333333 -2.38898e-15 0.333333
44.96 0.333333 -2.38898e-15 0.333333
44.97 0.333333 -2.38898e-15 0.333333
44.98 0.333333 -2.38898e-15 0.333333
44.99 0.333333 -2.38898e-15 0.333333
45 0.333333 -2.38898e-15 0.333333
45.01 0.333333 -2.38898e-15 0.333333
45.02 0.333333 -2.38898e-15 0.333333
45.03 0.333333 -2.38898e-15 0.333333
45.04 0.333333 -2.38898e-15 0.333333
45.05 0.333333 -2.38898e-15 0.333333
45.06 0.333333 -2.38898e-15 0.333333
45.07 0.333333 -2.38898e-15 0.333333
45.08 0.333333 -2.38898e-15 0.333333
45.09 0.333333 -2.38898e-15 0.333333
45.1 0.333333 -2.38898e-15 0.333333
45.11 0.333333 -2.38898e-15 0.333333
45.12 0.333333 -2.38898e-15 0.333333
45.13 0.333333 -2.38898e-15 0.333333
45.14 0.333333 -2.38898e-15 0.333333
45.15 0.333333 -2.38898e-15 0.333333
45.16 0.333333 -2.38898e-15 0.333333
45.17 0.333333 -2.38898e-15 0.333333
45.18 0.333333 -2.38898e-15 0.333333
45.19 0.333333 -2.38898e-15 0.333333
45.2 0.333333 -2.38898e-15 0.333333
45.21 0.333333 -2.38898e-15 0.333333
45.22 0.333333 -2.38898e-15 0.333333
45.23 0.333333 -2.38898e-15 0.333333
45.24 0.333333 -2.38898e-15 0.333333
45.25 0.333333 -2.38898e-15 0.333333
45.26 0.333333 -2.38898e-15 0.333333
45.27 0.333333 -2.38898e-15 0.333333
45.28 0.333333 -2.38898e-15 0.333333
45.29 0.333333 -2.38898e-15 0.333333
45.3 0.333333 -2.38898e-15 0.333333
45.31 0.333333 -2.38898e-15 0.333333
45.32 0.333333 -2.38898e-15 0.333333
45.33 0.333333 -2.38898e-15 0.333333
45.34 0.333333 -2.38898e-15 0.333333
45.35 0.333333 -2.38898e-15 0.333333
45.36 0.333333 -2.38898e-15 0.333333
45.37 0.333333 -2.38898e-15 0.333333
45.38 0.333333 -2.38898e-15 0.333333
45.39 0.333333 -2.38898e-15 0.333333
45.4 0.333333 -2.38898e-15 0.333333
45.41 0.333333 -2.38898e-15 0.333333
45.42 0.333333 -2.38898e-15 0.333333
45.43 0.333333 -2.38898e-15 0.333333
45.44 0.333333 -2.38898e-15 0.333333
45.45 0.333333 -2.38898e-15 0.333333
45.46 0.333333 -2.38898e-15 0.333333
45.47 0.333333 -2.38898e-15 0.333333
45.48 0.333333 -2.38898e-15 0.333333
45.49 0.333333 -2.38898e-15 0.333333
45.5 0.333333 -2.38898e-15 0.333333
45.51 0.333333 -2.38898e-15 0.333333
45.52 0.333333 -2.38898e-15 0.333333
45.53 0.333333 -2.38898e-15 0.333333
45.54 0.333333 -2.38898e-15 0.333333
45.55 0.333333 -2.38898e-15 0.333333
45.56 0.333333 -2.38898e-15 0.333333
45.57 0.333333 -2.38898e-15 0.333333
45.58 0.333333 -2.38898e-15 0.333333
45.59 0.333333 -2.38898e-15 0.333333
45.6 0.333333 -2.38898e-15 0.333333
45.61 0.333333 -2.38898e-15 0.333333
45.62 0.333333 -2.38898e-15 0.333333
45.63 0.333333 -2.38898e-15 0.333333
45.64 0.333333 -2.38898e-15 0.333333
45.65 0.333333 -2.38898e-15 0.333333
45.66 0.333333 -2.38898e-15 0.333333
45.67 0.333333 -2.38898e-15 0.333333
45.68 0.333333 -2.38898e-15 0.333333
45.69 0.333333 -2.38898e-15 0.333333
45.7 0.333333 -2.38898e-15 0.333333
45.71 0.333333 -2.38898e-15 0.333333
45.72 0.333333 -2.38898e-15 0.333333
45.73 0.333333 -2.38898e-15 0.333333
45.74 0.333333 -2.38898e-15 0.333333
45.75 0.333333 -2.38898e-15 0.333333
45.76 0.333333 -2.38898e-15 0.333333
45.77 0.333333 -2.38898e-15 0.333333
45.78 0.333333 -2.38898e-15 0.333333
45.79 0.333333 -2.38898e-15 0.333333
45.8 0.333333 -2.38898e-15 0.333333
45.81 0.333333 -2.38898e-15 0.333333
45.82 0.333333 -2.38898e-15 0.333333
45.83 0.333333 -2.38898e-15 0.333333
45.84 0.333333 -2.38898e-15 0.333333
45.85 0.333333 -2.38898e-15 0.333333
45.86 0.333333 -2.38898e-15 0.333333
45.87 0.333333 -2.38898e-15 0.333333
45.88 0.333333 -2.38898e-15 0.333333
45.89 0.333333 -2.38898e-15 0.333333
45.9 0.333333 -2.38898e-15 0.333333
45.91 0.333333 -2.38898e-15 0.333333
45.92 0.333333 -2.38898e-15 0.333333
45.93 0.333333 -2.38898e-15 0.333333
45.94 0.333333 -2.38898e-15 0.333333
45.95 0.333333 -2.38898e-15 0.333333
45.96 0.333333 -2.38898e-15 0.333333
45.97 0.333333 -2.38898e-15 0.333333
45.98 0.333333 -2.38898e-15 0.333333
45.99 0.333333 -2.38898e-15 0.333333
46 0.333333 -2.38898e-15 0.333333
46.01 0.333333 -2.38898e-15 0.333333
46.02 0.333333 -2.38898e-15 0.333333
46.03 0.333333 -2.38898e-15 0.333333
46.04 0.333333 -2.38898e-15 0.333333
46.05 0.333333 -2.38898e-15 0.333333
46.06 0.333333 -2.38898e-15 0.333333
46.07 0.333333 -2.38898e-15 0.333333
46.08 0.333333 -2.38898e-15 0.333333
46.09 0.333333 -2.38898e-15 0.333333
46.1 0.333333 -2.38898e-15 0.333333
46.11 0.333333 -2.38898e-15 0.333333
46.12 0.333333 -2.38898e-15 0.333333
46.13 0.333333 -2.38898e-15 0.333333
46.14 0.333333 -2.38898e-15 0.333333
46.15 0.333333 -2.38898e-15 0.333333
46.16 0.333333 -2.38898e-15 0.333333
46.17 0.333333 -2.38898e-15 0.333333
46.18 0.333333 -2.38898e-15 0.333333
46.19 0.333333 -2.38898e-15 0.333333
46.2 0.333333 -2.38898e-15 0.333333
46.21 0.333333 -2.38898e-15 0.333333
46.22 0.333333 -2.38898e-15 0.333333
46.23 0.333333 -2.38898e-15 0.333333
46.24 0.333333 -2.38898e-15 0.333333
46.25 0.333333 -2.38898e-15 0.333333
46.26 0.333333 -2.38898e-15 0.333333
46.27 0.333333 -2.38898e-15 0.333333
46.28 0.333333 -2.38898e-15 0.333333
46.29 0.333333 -2.38898e-15 0.333333
46.3 0.333333 -2.38898e-15 0.333333
46.31 0.333333 -2.38898e-15 0.333333
46.32 0.333333 -2.38898e-15 0.333333
46.33 0.333333 -2.38898e-15 0.333333
46.34 0.333333 -2.38898e-15 0.333333
46.35 0.333333 -2.38898e-15 0.333333
46.36 0.333333 -2.38898e-15 0.333333
46.37 0.333333 -2.38898e-15 0.333333
46.38 0.333333 -2.38898e-15 0.333333
46.39 0.333333 -2.38898e-15 0.333333
46.4 0.333333 -2.38898e-15 0.333333
46.41 0.333333 -2.38898e-15 0.333333
46.42 0.333333 -2.38898e-15 0.333333
46.43 0.333333 -2.38898e-15 0.333333
46.44 0.333333 -2.38898e-15 0.333333
46.45 0.333333 -2.38898e-15 0.333333
46.46 0.333333 -2.38898e-15 0.333333
46.47 0.333333 -2.38898e-15 0.333333
46.48 0.333333 -2.38898e-15 0.333333
46.49 0.333333 -2.38898e-15 0.333333
46.5 0.333333 -2.38898e-15 0.333333
46.51 0.333333 -2.38898e-15 0.333333
46.52 0.333333 -2.38898e-15 0.333333
46.53 0.333333 -2.38898e-15 0.333333
46.54 0.333333 -2.38898e-15 0.333333
46.55 0.333333 -2.38898e-15 0.333333
46.56 0.333333 -2.38898e-15 0.333333
46.57 0.333333 -2.38898e-15 0.333333
46.58 0.333333 -2.38898e-15 0.333333
46.59 0.333333 -2.38898e-15 0.333333
46.6 0.333333 -2.38898e-15 0.333333
46.61 0.333333 -2.38898e-15 0.333333
46.62 0.333333 -2.38898e-15 0.333333
46.63 0.333333 -2.38898e-15 0.333333
46.64 0.333333 -2.38898e-15 0.333333
46.65 0.333333 -2.38898e-15 0.333333
46.66 0.333333 -2.38898e-15 0.333333
46.67 0.333333 -2.38898e-15 0.333333
46.68 0.333333 -2.38898e-15 0.333333
46.69 0.333333 -2.38898e-15 0.333333
46.7 0.333333 -2.38898e-15 0.333333
46.71 0.333333 -2.38898e-15 0.333333
46.72 0.333333 -2.38898e-15 0.333333
46.73 0.333333 -2.38898e-15 0.333333
46.74 0.333333 -2.38898e-15 0.333333
46.75 0.333333 -2.38898e-15 0.333333
46.76 0.333333 -2.38898e-15 0.333333
46.77 0.333333 -2.38898e-15 0.333333
46.78 0.333333 -2.38898e-15 0.333333
46.79 0.333333 -2.38898e-15 0.333333
46.8 0.333333 -2.38898e-15 0.333333
46.81 0.333333 -2.38898e-15 0.333333
46.82 0.333333 -2.38898e-15 0.333333
46.83 0.333333 -2.38898e-15 0.333333
46.84 0.333333 -2.38898e-15 0.333333
46.85 0.333333 -2.38898e-15 0.333333
46.86 0.333333 -2.38898e-15 0.333333
46.87 0.333333 -2.38898e-15 0.333333
46.88 0.333333 -2.38898e-15 0.333333
46.89 0.333333 -2.38898e-15 0.333333
46.9 0.333333 -2.38898e-15 0.333333
46.91 0.333333 -2.38898e-15 0.333333
46.92 0.333333 -2.38898e-15 0.333333
46.93 0.333333 -2.38898e-15 0.333333
46.94 0.333333 -2.38898e-15 0.333333
46.95 0.333333 -2.38898e-15 0.333333
46.96 0.333333 -2.38898e-15 0.333333
46.97 0.333333 -2.38898e-15 0.333333
46.98 0.333333 -2.38898e-15 0.333333
46.99 0.333333 -2.38898e-15 0.333333
47 0.333333 -2.38898e-15 0.333333
47.01 0.333333 -2.38898e-15 0.333333
47.02 0.333333 -2.38898e-15 0.333333
47.03 0.333333 -2.38898e-15 0.333333
47.04 0.333333 -2.38898e-15 0.333333
47.05 0.333333 -2.38898e-15 0.333333
47.06 0.333333 -2.38898e-15 0.333333
47.07 0.333333 -2.38898e-15 0.333333
47.08 0.333333 -2.38898e-15 0.333333
47.09 0.333333 -2.38898e-15 0.333333
47.1 0.333333 -2.38898e-15 0.333333
47.11 0.333333 -2.38898e-15 0.333333
47.12 0.333333 -2.38898e-15 0.333333
47.13 0.333333 -2.38898e-15 0.333333
47.14 0.333333 -2.38898e-15 0.333333
47.15 0.333333 -2.38898e-15 0.333333
47.16 0.333333 -2.38898e-15 0.333333
47.17 0.333333 -2.38898e-15 0.333333
47.18 0.333333 -2.38898e-15 0.333333
47.19 0.333333 -2.38898e-15 0.333333
47.2 0.333333 -2.38898e-15 0.333333
47.21 0.333333 -2.38898e-15 0.333333
47.22 0.333333 -2.38898e-15 0.333333
47.23 0.333333 -2.38898e-15 0.333333
47.24 0.333333 -2.38898e-15 0.333333
47.25 0.333333 -2.38898e-15 0.333333
47.26 0.333333 -2.38898e-15 0.333333
47.27 0.333333 -2.38898e-15 0.333333
47.28 0.333333 -2.38898e-15 0.333333
47.29 0.333333 -2.38898e-15 0.333333
47.3 0.333333 -2.38898e-15 0.333333
47.31 0.333333 -2.38898e-15 0.333333
47.32 0.333333 -2.38898e-15 0.333333
47.33 0.333333 -2.38898e-15 0.333333
47.34 0.333333 -2.38898e-15 0.333333
47.35 0.333333 -2.38898e-15 0.333333
47.36 0.333333 -2.38898e-15 0.333333
47.37 0.333333 -2.38898e-15 0.333333
47.38 0.333333 -2.38898e-15 0.333333
47.39 0.333333 -2.38898e-15 0.333333
47.4 0.333333 -2.38898e-15 0.333333
47.41 0.333333 -2.38898e-15 0.333333
47.42 0.333333 -2.38898e-15 0.333333
47.43 0.333333 -2.38898e-15 0.333333
47.44 0.333333 -2.38898e-15 0.333333
47.45 0.333333 -2.38898e-15 0.333333
47.46 0.333333 -2.38898e-15 0.333333
47.47 0.333333 -2.38898e-15 0.333333
47.48 0.333333 -2.38898e-15 0.333333
47.49 0.333333 -2.38898e-15 0.333333
47.5 0.333333 -2.38898e-15 0.333333
47.51 0.333333 -2.38898e-15 0.333333
47.52 0.333333 -2.38898e-15 0.333333
47.53 0.333333 -2.38898e-15 0.333333
47.54 0.333333 -2.38898e-15 0.333333
47.55 0.333333 -2.38898e-15 0.333333
47.56 0.333333 -2.38898e-15 0.333333
47.57 0.333333 -2.38898e-15 0.333333
47.58 0.333333 -2.38898e-15 0.333333
47.59 0.333333 -2.38898e-15 0.333333
47.6 0.333333 -2.38898e-15 0.333333
47.61 0.333333 -2.38898e-15 0.333333
47.62 0.333333 -2.38898e-15 0.333333
47.63 0.333333 -2.38898e-15 0.333333
47.64 0.333333 -2.38898e-15 0.333333
47.65 0.333333 -2.38898e-15 0.333333
47.66 0.333333 -2.38898e-15 0.333333
47.67 0.333333 -2.38898e-15 0.333333
47.68 0.333333 -2.38898e-15 0.333333
47.69 0.333333 -2.38898e-15 0.333333
47.7 0.333333 -2.38898e-15 0.333333
47.71 0.333333 -2.38898e-15 0.333333
47.72 0.333333 -2.38898e-15 0.333333
47.73 0.333333 -2.38898e-15 0.333333
47.74 0.333333 -2.38898e-15 0.333333
47.75 0.333333 -2.38898e-15 0.333333
47.76 0.333333 -2.38898e-15 0.333333
47.77 0.333333 -2.38898e-15 0.333333
47.78 0.333333 -2.38898e-15 0.333333
47.79 0.333333 -2.38898e-15 0.333333
47.8 0.333333 -2.38898e-15 0.333333
47.81 0.333333 -2.38898e-15 0.333333
47.82 0.333333 -2.38898e-15 0.333333
47.83 0.333333 -2.38898e-15 0.333333
47.84 0.333333 -2.38898e-15 0.333333
47.85 0.333333 -2.38898e-15 0.333333
47.86 0.333333 -2.38898e-15 0.333333
47.87 0.333333 -2.38898e-15 0.333333
47.88 0.333333 -2.38898e-15 0.333333
47.89 0.333333 -2.38898e-15 0.333333
47.9 0.333333 -2.38898e-15 0.333333
47.91 0.333333 -2.38898e-15 0.333333
47.92 0.333333 -2.38898e-15 0.333333
47.93 0.333333 -2.38898e-15 0.333333
47.94 0.333333 -2.38898e-15 0.333333
47.95 0.333333 -2.38898e-15 0.333333
47.96 0.333333 -2.38898e-15 0.333333
47.97 0.333333 -2.38898e-15 0.333333
47.98 0.333333 -2.38898e-15 0.333333
47.99 0.333333 -2.38898e-15 0.333333
48 0.333333 -2.38898e-15 0.333333
48.01 0.333333 -2.38898e-15 0.333333
48.02 0.333333 -2.38898e-15 0.333333
48.03 0.333333 -2.38898e-15 0.333333
48.04 0.333333 -2.38898e-15 0.333333
48.05 0.333333 -2.38898e-15 0.333333
48.06 0.333333 -2.38898e-15 0.333333
48.07 0.333333 -2.38898e-15 0.333333
48.08 0.333333 -2.38898e-15 0.333333
48.09 0.333333 -2.38898e-15 0.333333
48.1 0.333333 -2.38898e-15 0.333333
48.11 0.333333 -2.38898e-15 0.333333
48.12 0.333333 -2.38898e-15 0.333333
48.13 0.333333 -2.38898e-15 0.333333
48.14 0.333333 -2.38898e-15 0.333333
48.15 0.333333 -2.38898e-15 0.333333
48.16 0.333333 -2.38898e-15 0.333333
48.17 0.333333 -2.38898e-15 0.333333
48.18 0.333333 -2.38898e-15 0.333333
48.19 0.333333 -2.38898e-15 0.333333
48.2 0.333333 -2.38898e-15 0.333333
48.21 0.333333 -2.38898e-15 0.333333
48.22 0.333333 -2.38898e-15 0.333333
48.23 0.333333 -2.38898e-15 0.333333
48.24 0.333333 -2.38898e-15 0.333333
48.25 0.333333 -2.38898e-15 0.333333
48.26 0.333333 -2.38898e-15 0.333333
48.27 0.333333 -2.38898e-15 0.333333
48.28 0.333333 -2.38898e-15 0.333333
48.29 0.333333 -2.38898e-15 0.333333
48.3 0.333333 -2.38898e-15 0.333333
48.31 0.333333 -2.38898e-15 0.333333
48.32 0.333333 -2.38898e-15 0.333333
48.33 0.333333 -2.38898e-15 0.333333
48.34 0.333333 -2.38898e-15 0.333333
48.35 0.333333 -2.38898e-15 0.333333
48.36 0.333333 -2.38898e-15 0.333333
48.37 0.333333 -2.38898e-15 0.333333
48.38 0.333333 -2.38898e-15 0.333333
48.39 0.333333 -2.38898e-15 0.333333
48.4 0.333333 -2.38898e-15 0.333333
48.41 0.333333 -2.38898e-15 0.333333
48.42 0.333333 -2.38898e-15 0.333333
48.43 0.333333 -2.38898e-15 0.333333
48.44 0.333333 -2.38898e-15 0.333333
48.45 0.333333 -2.38898e-15 0.333333
48.46 0.333333 -2.38898e-15 0.333333
48.47 0.333333 -2.38898e-15 0.333333
48.48 0.333333 -2.38898e-15 0.333333
48.49 0.333333 -2.38898e-15 0.333333
48.5 0.333333 -2.38898e-15 0.333333
48.51 0.333333 -2.38898e-15 0.333333
48.52 0.333333 -2.38898e-15 0.333333
48.53 0.333333 -2.38898e-15 0.333333
48.54 0.333333 -2.38898e-15 0.333333
48.55 0.333333 -2.38898e-15 0.333333
48.56 0.333333 -2.38898e-15 0.333333
48.57 0.333333 -2.38898e-15 0.333333
48.58 0.333333 -2.38898e-15 0.333333
48.59 0.333333 -2.38898e-15 0.333333
48.6 0.333333 -2.38898e-15 0.333333
48.61 0.333333 -2.38898e-15 0.333333
48.62 0.333333 -2.38898e-15 0.333333
48.63 0.333333 -2.38898e-15 0.333333
48.64 0.333333 -2.38898e-15 0.333333
48.65 0.333333 -2.38898e-15 0.333333
48.66 0.333333 -2.38898e-15 0.333333
48.67 0.333333 -2.38898e-15 0.333333
48.68 0.333333 -2.38898e-15 0.333333
48.69 0.333333 -2.38898e-15 0.333333
48.7 0.333333 -2.38898e-15 0.333333
48.71 0.333333 -2.38898e-15 0.333333
48.72 0.333333 -2.38898e-15 0.333333
48.73 0.333333 -2.38898e-15 0.333333
48.74 0.333333 -2.38898e-15 0.333333
48.75 0.333333 -2.38898e-15 0.333333
48.76 0.333333 -2.38898e-15 0.333333
48.77 0.333333 -2.38898e-15 0.333333
48.78 0.333333 -2.38898e-15 0.333333
48.79 0.333333 -2.38898e-15 0.333333
48.8 0.333333 -2.38898e-15 0.333333
48.81 0.333333 -2.38898e-15 0.333333
48.82 0.333333 -2.38898e-15 0.333333
48.83 0.333333 -2.38898e-15 0.333333
48.84 0.333333 -2.38898e-15 0.333333
48.85 0.333333 -2.38898e-15 0.333333
48.86 0.333333 -2.38898e-15 0.333333
48.87 0.333333 -2.38898e-15 0.333333
48.88 0.333333 -2.38898e-15 0.333333
48.89 0.333333 -2.38898e-15 0.333333
48.9 0.333333 -2.38898e-15 0.333333
48.91 0.333333 -2.38898e-15 0.333333
48.92 0.333333 -2.38898e-15 0.333333
48.93 0.333333 -2.38898e-15 0.333333
48.94 0.333333 -2.38898e-15 0.333333
48.95 0.333333 -2.38898e-15 0.333333
48.96 0.333333 -2.38898e-15 0.333333
48.97 0.333333 -2.38898e-15 0.333333
48.98 0.333333 -2.38898e-15 0.333333
48.99 0.333333 -2.38898e-15 0.333333
49 0.333333 -2.38898e-15 0.333333
49.01 0.333333 -2.38898e-15 0.333333
49.02 0.333333 -2.38898e-15 0.333333
49.03 0.333333 -2.38898e-15 0.333333
